"id","post","lang","age_group"
5242,용혜인 의원님한테 정신나갔단말을 어떻게하지? 임종득의원이 미쳤네ㅡㅡ,kr,1
5243,"돌들의전쟁하지말고
사랑하고이해하고
삽시다..
국민은 윈합니다",kr,1
5244,젊은의원들이 많이 들어와야합니다.,kr,1
5245,용혜인의원에게만 계속 저런 일이 생기는 건 젊은 여성이기 때문입니다. 정말 찌질한 놈들 입니다,kr,1
5246,임종득이 정신 나갔네 국회이윈이 회이장소에서 할 말과 안할만도 분간 뫃하는 사는 사람이,kr,1
5247,나이값좀하자국짐들아..,kr,1
5248,"종득이 나이 처먹고 말을 함부로 하더라,",kr,1
5249,모욕이지. 나이어리다고 막말하는거지 되먹지 못한 노친네들 이래서 나라가 이모양. 용혜인 의원 화이팅!!!,kr,1
5252,저거는 장군들을 모욕해도 되고 저한테는 안돼는거야,kr,1
5253,이 분 진짜 너무 좋아요 하하 맨날 호감가고 이 분이 대통령 되면 너무 좋을거같아요 🦖🦖,kr,1
5256,"용혜원
저런정신으로 민생정치를그리해봐라",kr,1
5257,"야.정말 어린게 목소리만 커서 가는곳마다 소리민 지르고 기본인성이 안된거같다 조곤조곤 얘기해도 될소릴 무조건 따지고 질문 자체를 짹짹소리나게 시작해서 사람귀를 스트레스 받게 만듷어놓고시작한다
제발 질문법을 고쳐라",kr,1
5263,"목소리가 크면 이기는 국회
최저시급도 아깝다",kr,1
5264,"시장바닥이다
시장사람들한테 미안네...",kr,1
5268,"임종득이 아직도 저 자리에 있냐!!
퇴출을 명합니다. 나가라",kr,1
5271,와 이번껀 속이 다 시원하네요,kr,1
5272,"젊은 여인이 너무 악바리 기질이 있네요
자기위치를 이용하여 건방을 떠는 모습 보기가 싫네요",kr,1
5273,정신은저었들이정신나간나 잘한다사가해야된다,kr,1
5274,국회에는 위아래도없고 주둥이크면최고네.,kr,1
5276,둘다똑같다.근데저남자도어지간하네,kr,1
5277,역시. 국짐들 막말은 내란당에 극우조폭들이네,kr,1
5279,미친놈들이 너무 많아요.,kr,1
5281,"국회 들어가면 쌈닭이 되는듯 목소리 큰사람이 이긴줄아나봅니다
국민이 다 보고 있어요 젊어서 열정이
있어서 그렇겠지만 서로 존중하여야합니다",kr,1
5282,"원래 하룻강아지 용혜인은 범무서운줄 모르는 겁니다
저리 자꾸 당해봐야 압니다",kr,1
5283,국회의원 에서 저런일이..무식혀,kr,1
5288,사이다 용혜인~~!!,kr,1
5289,"용혜인 의원 사이다!최고
대통령 가자!",kr,1
5293,이게 맞어? 기본적인 예의도 없는게? 답답하다,kr,1
5294,"안하무인. 어찌이런 사람이 국회의원을 합니까
소리나 질러대고 자격이 1도 없네요.
국회의원을 떠나라.",kr,1
5296,"밥 쳐먹고 힘내서 소리지르네
그게 정신나간겨",kr,1
5297,"으그
저런걸 ㅠ
아휴 저런것들만 있으니 국민들이 떠나고있다
아침부터 소리는 왜 지르고그래
그것도 정신나간겨",kr,1
5298,아니 국짐 애들은 인생을 어떻게 살아온거야? 인성이 그냥 완전 쓰레기 바닥이네.,kr,1
5302,"참 나이값좀해라 저런것들이 국회의원이라니 임종득.강선영 너희들이 한나라에 국회의원이라는게 창피하고 부끄럽다,강선영 반말하지마라.여기는군대가아니다.둘다 농촌가서 농사나 지으며 살아라",kr,1
5303,"옹혜인 너무 잘했...
국힘의원들은 왜저런사람들만 뽑을까
참 신기해",kr,1
5304,니 기준으로만 언행하지 마라 기본적으로 통념상의 예의는 지키고 살아라 직장생활 해봤냐? 평생 관념적으로 비생산적인 행위만 해온 자격없는 사람이 무임승차로 국회의원되서 국민위에 굴림할려고 하니 참 개탄스럽다 언젠가 처벌을 받게 될것이다,kr,1
5305,임종득 저런사람 누가 뽑았어 기본도 없는 사람을,kr,1
5307,대통령감이야. 썩열이보다 1000배는 잘해,kr,1
5308,국민의짐당은 어찌전부가저러나~,kr,1
5309,용혜인 하는일이 뭐냐,kr,1
5310,비레의원 필요없다 저런게 의원이라고 질의도 예의를 지켜보면서 했으면 좋겠어,kr,1
5312,저주둥아리!ㅉㅉ,kr,1
5316,"90년생 비례 국회의원 ㅡ인성이 저질이다. 싸나운 말투, 대드는 성깔, 자격없다. 버러지 같은 태도.",kr,1
5317,용혜인으원님화이팅,kr,1
5318,임종득이정신이나갔네,kr,1
5319,비래두국개라구 에라이,kr,1
5320,"용혜인 같은 의원이 있으니 대한민국이 그래도 돌아가는줄 아쇼
임종드기 같은 사람이 의원 이랍시고 저래 있으니 국짐당 의원들이 국민을 자기들 아래로 보지",kr,1
5325,용해인이싸가지가 박아지야,kr,1
5329,아니 누가 정치인들끼리 회의하는데 저런 얘기가 나와.. 여기서 잘 한사람은 없음 그리고 퇴출 할거면 둘다 내보내야지 임의원도 정신 나갔다는 말은 좀 심각하지만 저 여자의원도 회의에서 저렇게 빽빽 소리 지르는건 많이 심각하다 생각함,kr,1
5330,"흰머리 저거 일부러 염색한거 아님?ㅋㅋ 어리다고 무시할까봐 나이들어 보일라고 ㅋㅋ
비례는 무시 당하지",kr,1
5331,"사과를하시지 참 ...그러니 퇴출당하지
선넘었고 모욕맞아요
용혜인의원님 홧팅",kr,1
5332,그럼 제정신이냐?,kr,1
5337,당버리고 가더니 저기가서 큰소리네,kr,1
5339,화이팅 용혜인의원님 응원합니다,kr,1
5342,비례는국회의원아이다이싸가지야버리장머리없구먼,kr,1
5343,용혜인의원님 너무멋지십니다 국힘 다무너져라 제발 대한민국이 망합니다,kr,1
5350,용해인제정신이아니네비레대표자체를없애야합니다,kr,1
5351,"막말이나하는국회의원
필요없어요
큰소리.잘치는
용혜인 항상.그래요
사과들을필요없어요
행동을.그따구로하닉까
그런소리듯지.ㅋ",kr,1
5352,아래댓글에도 화교 츨신이 많구나,kr,1
5355,용혜인 신원하다 ~~파이팅,kr,1
5358,가는말이고와야오는말도고운법동의하십니까?,kr,1
5359,더듬이만진당들 하는짖꺼리가 뻔하네,kr,1
5361,용해인 비행기브이이석에타보니좋았냐,kr,1
5362,강선영.임종득은 맨날 반말에 욕이네.저런것들이 군에 있었으니 이 난리가 났지.쓰레기들,kr,1
5367,"국회의원 모두 없애버려ᆢ
이런것들이 국민 대표야 ᆢ",kr,1
5368,이런여자가국회의원입니가,kr,1
5370,국짐당 요원들이 정신 나간 것들이 많네 쫑득쓰레기,kr,1
5374,"하여튼 저 국민의힘놈들ᆢ 문제다
저런것들이 이나라에잇으니 썪어가지 ᆢ",kr,1
5375,국회의원들 정말 소리지르지말고 좀 잘좀합시다 오직나라를 위해 일좀하세요 싸우지말고ᆢ제발 소리지르지말고ᆢ그자리는 벼슬이 아니고 봉사하는 자립니다,kr,1
5377,국민의힘의원들은하나같이제대로된인간이없네~국민의세금만축내는국민의암덩어리들 당장해체하라,kr,1
5380,"용혜인의원인지 여자들은 목소리가 너무커서 저 남자분도 저런소리한듯요
둘다 퇴출시키세요",kr,1
5383,둘다 넘 감정적이양 😅,kr,1
5385,아이구~~젊은 여자가 예의 없이 저러면 참~~저게 국회의원이가 국회에서 목소리 크면 다 되는짐?,kr,1
5386,다 똑같은것들이 ㅈㅣ럴들한다..,kr,1
5387,국힘은 하나같이 다 이상해 강선영 곽규택 임종득 다보기 싫다,kr,1
5389,에라이,kr,1
5390,여자 무시하는 늙은이 들 ㅠ 조선시대 인줄아나 ???:,kr,1
5393,누구를탓 하겠어 찢탓이지,kr,1
5395,"이여자
소리지르지 마",kr,1
5396,반말 찍찍 국짐은 누구임? 화이팅합니다!!,kr,1
5397,저런 막말 하는 의원은 퇴출에 찬성,kr,1
5405,임종득 저런 정신나간놈이 국개의원이라니 국힘 수준 과간이다,kr,1
5406,"임종드기, 관상이 크흠.",kr,1
5410,저런 사람이 정치하고 있다니. 진짜 눈에 뵈는게 없나보다,kr,1
5412,정신 나간거 맞습니다. 저런게 국회의원이라니..,kr,1
5414,용해인보면 사이다야🥰🥰🥰🥰🥰,kr,1
5416,난 이세상에세 저요자가 젤싫어요,kr,1
5417,애들 싸움이냐~ㅎㅎ,kr,1
5420,"소리를 듣게 행동하는건 어케생각하는지...
야 ! 소리도 들을만도하고 왜그러는지",kr,1
5422,"나이먹고 사람보는 눈까지 없다면...
정말 슬프지만 쓰레기다!!!
무식한건 어쩔수 없는 상황이었다고 최대한 이해해보려지만...",kr,1
5423,"국민들보다 자기들 자리 걱정이나 하고 있는
국짐당보다 100배 천배 났다.",kr,1
5425,저리 꽥꽥 고함 질러도 되나? 임종득의원님 화이팅하세요🥰🥰,kr,1
5426,"상대를 이해 못키면 본능적으로 나이를 말한다.
나이먹고 능력없는 사람들은
이제 양보하시고
젊고 유능한 국회의원을 뽑읍시다",kr,1
5427,여기 아직 틀^ 꼰들이 많아서 댓글이 이따구네용ㅋㅋ 갓스물된 제가 봤을 때 용혜인 의원님 하시는 말 맞는 말밖에 없고 썩고 썩은 정치판에서 용기내서 목소리내시는 거 너무 멋있습니다 어차피 세대교체되면 개념과 생각 제대로 박힌 mz들은 뭐가 옳고 그른 건지 알기 때문에 몇년만 지나면 용혜인의원님의 이러한 꾸준한 노력이 빛을 보일 때가 올 겁니다,kr,1
5429,시원하다 야무져 잘한다 대통령감이다,kr,1
5430,"멋지십니다 의원님👍여전히 자기들(빨간당)만이 이 나라 지배하는 세력가란 생각에서 나온 말이라
생각됩니다 내란수괴를 보호하는 빨간당없는 세상에서 살고싶습니다",kr,1
5432,니들은 그리도 할일이없냐 ? 해라는일은 안하고 맨날 국회나가서 입씨름이나 하고 참 한심하다 한심해 ~ 국정이 애들 장난이냐 ? 제발 좀 일같은 일들 하자,kr,1
5433,국회의원씩이나. 되어가지고 왜 이렇게 버릇이 없니. 국회의원이 왕이니. 그렇게 살지마라. 어린나이에 진짜 쓰레기짓만 배웠구나,kr,1
5434,똑띠기 잘하고 있어요 특별한 이유없이 말도 안돼는 말로 미워라 맘에안들어라 하지말고… 다른 의원에 비해 어린나이에도 불구하고 바른길 가며 바른소리하며 잘하고있잖아요 함부로 대하지마세요 꼰대의원들 국짐당,kr,1
5435,종득이가 정신 나갔네,kr,1
5436,"용의원. 앞으로 대통령감이다
시원시원하다",kr,1
5440,용혜인 의원이 진짜 멋있고 좋은사람이지,kr,1
5442,예의는지켜라 이것들아 의원님 멋있으십니다~,kr,1
5444,용혜인 의원님이 우리나라 대통령 이였으면..ㅠㅠ,kr,1
5446,에이고 참..국회의원이 무슨벼슬인지..그만둬라..월급이아깝다..,kr,1
5447,"1대3을 해서 이겨버리네 고죠사토루도 아니고",kr,1
5449,남자 쌔끼들 용혜의원이 어리다고 권위나 내세우고 국힘들~~ 찌지리들ㆍ 용의원님 화이팅 입니다^^,kr,1
5451,얘는 왤케 빽빽 지르는 게 일상이야...,kr,1
5453,"용혜인 의원님 맞는 말씀이십니다
응원합니다 존경합니다
🙏🙏🙏🙏🙏👍👍👍👍",kr,1
5454,"나이 어린 정치 선배다. 나이 대접은 받고 싶고, 선배 대접은 하기 싫지.",kr,1
5455,똑한테 넌진실이 없어 겁이많아 짓고있어,kr,1
5456,"정신나간사람이 정신나갔다고 하지 않나?
국짐 너거는 막말해도되고 고함쳐도되고 삿대질에 욕해도되고 다른 당에서하면 어떻게 그럴수있냐고 하는 윤건희랑 똑같다",kr,1
5459,위아래가없ㆍ어국회의원동더아래가있는데저여자는위아래가없어.저런자가국민을생각하겠어,kr,1
5463,너무나대.목소리만크면다인줄알아.뭘배우고자랐는지모르겠다.만약에어느국민이저렇게했음면저랬을까.국민이투표하지않은사람인데인성이꽝야.비례대표를없애던가임명하기전에심사을해야함,kr,1
5464,"용혜인 멋져부러 장군감이네
파이팅 하시고 힘내세요.",kr,1
5465,이게 왜 용혜인님 잘 못인지 참 그리고 옆에서 다른 사람들은 뭘 조용히 말해야 그렇게 말하면 신경만 더 돋구는 건데,kr,1
5470,용혜인의원 지난번 영상에서도 다른의원한테 ''뭐가 잘났다고~''라고 선을 넘는 발언을 하던데 젊은 의원이 나이차이 많은 의원한테 버릇없이ㅠㅠ,kr,1
5472,사과를 받아주겠다고할때 사과를하는것이 백번천번 좋았을거다 국짐의원들은 왜 수준이 최악일까?싶다,kr,1
5473,"둘다 퇴출이지 ~
목솔저렇게 지르는것도 모욕이다",kr,1
5475,사람들 다 이상하노 속만 시원한데 님들이 싫으면 넘기던가,kr,1
5476,태장이 옳습니다,kr,1
5478,진짜 궁금한데 이분은 왜 맨날 화만 내고 계시죠?,kr,1
5479,임종득 전두환이랑 비슷하게생겼네,kr,1
5483,가이나,kr,1
5485,참 아무리 여야 지만 아래위도 없고 참 똥물도 파도가 있다는데 이스나는 종북에 세뇌를 당해도 보통 당한게 아니네 선은 어른들 한테 니가 넘었다 참 이나라가 이래 가는구나ㅉㅉ,kr,1
5486,이상민이 웃는다 웃어,kr,1
5488,"홍혜인이 정신 나갔어요
미친년이야.",kr,1
5490,"용혜인 의원님
잘하고 계십니다
국힘은 그렇게 상대해야 합니다",kr,1
5491,그래 정신이 출장갔느냐~하면서 점잖게 하지 종득아. 그리고 더 부채질하는 강선영에 볼륨 높인거 잘못했다고 해라고 헛발질하는 곽규택이하고 정말 수준 떨어진다. 용혜인이도 좀,kr,1
5492,용혜인 !! 파이팅!!! 잘하고 계십니다. 건강 챙기세요!!! 👏👏👏👏👏,kr,1
5493,종득이 정신나가고 머리카락 나간새끼,kr,1
5495,아 사이다🤭,kr,1
5502,고함과 소리지르기는 국힘이 찐이지ㅎㅎ국힘은소리지르기 버럭 ㅜ국민의짐,kr,1
5507,이 분 말은 잘하는데 이 분이 대통령되면 우리나라 경제 개박살남,kr,1
5509,여기 댓글 국짐이 매수함? 국짐좋아하는 애들은 ㄹㅇ 미쳤나,kr,1
5510,속 개시원하네 소리를 지르지 그럼 안지르게생김?;,kr,1
5511,국힘당 제대로된 의원이 없네. 편드는 인간들 자손들 벌받겠네.,kr,1
5513,국힘당은 기본이 안된 쓰래기 같은 인간들 뿐인가?,kr,1
5514,정신 나간거 맟아 이런 사람이 의원이야,kr,1
5515,"아니 같이 나이 먹어가지만 그러지 말자들
절은이들한테 욕처먹을짓 하지말자고",kr,1
5516,이것들 모두 사.형 때려아해!,kr,1
5517,"아무리화나도 정신이나갔나는좀...
이건 선을넘은게아니라 선을부순거...",kr,1
5518,종득아 니정신은 개안코!??싸갈빡음는 종득이시키,kr,1
5519,정신은 종득이가 나갔지,kr,1
5528,종득이는 왜 항상저러냐ㅋㅋㅋ,kr,1
5529,언제부터인지 인간적 예의.상식이 사라지는 듯..,kr,1
5533,"쌈닭이따로없네
싸움밖에는 할줄아는게 없구나
참 가슴아픈 내나라 내조국 부끄럽다",kr,1
5534,청문회서 정신나갓다고. 말하는 자 . 국힘 국회의원 자격이 잇는지 모르겟네용,kr,1
5535,속시원합니다 용해원의원 화이팅,kr,1
5537,다들 기본이 없군.,kr,1
5539,말로 안될 사람들이 참 개아리는 나이값으로 트네,kr,1
5541,"국힘은 수준이 너무 떨어짐
돈 없었으면 국회의원 언감생심",kr,1
5542,근데 여자여서그런가 더 만만하게보는느낌임 저렇데 카리스마있게해줘야함 아주 정신나갔다 이 말 쓰는것 자체가 잘못한거고 사과받아야지 소리쳐야하는거임 자존심땜에 사과도안하고 참...할아버지 고집탱이신가요? 나도 답답한데 저런말 들으신 의원님 ㅋㅋㅋ욕안하신게다행이다 막 당 이런거 없는데도 멋져보임 ㅋㅋㅋㅋ같은여자로써 멋집니다,kr,1
5543,인간이 길멈춰라,kr,1
5545,똑똑하고 이쁘고 바른말하는데 왜 속이다시원하구만 잘하십니다혜인님 화이팅~~,kr,1
5548,"용혜인 짱이야
응원합니다 ~",kr,1
5549,"의원님 👍 👍 👍
흔들림 없이
더좋은 세상 만들어주세요",kr,1
5550,"너 정신나간거 맞어...
용해인!
너 진상이네",kr,1
5552,저런여자들이 국격을 추릭시킨다,kr,1
5554,임종득이 정신이 나갔네.,kr,1
5557,난 저자리에 있어도 소리지르지 못했다. 용해인 멋있다.,kr,1
5559,초록은 동색이라,kr,1
5560,목소리크다고 이기는것만은 아니란다ㅋ,kr,1
5561,청문회가 어른들 자존심 싸움장 이냐,kr,1
5563,댓글 의견이 너무 갈려서 이분이 나쁜건지 시원시원하고 좋은ㄱ 사람인건지 헷갈림,kr,1
5565,과연 국짐의개들이로다,kr,1
5567,젊은 정치인이 많이 나와야 하는데,kr,1
5569,젊은 사람한테 지적 당하니 기분 나쁘나? 그럼 잘 좀 하지ㅉㅉㅉ,kr,1
5574,"지금 우리에게 필요한건
우리손으로당선된 그들 최저임금제 실행 불체포특권 박탈 불필요한 특권 내리기 사후혜택 없애기등등 이제 우리국민이 일어서야 됩니다 정치개혁만이 대한민국의 미래입니다",kr,1
5577,위원장이 너무 뜨뜨미지근한 대처를 계속보이니까 내란당이 계속 저러는듯...,kr,1
5578,"기본도안된것들이,,,의원이라고,,,
한심스럽다",kr,1
5579,"저거 어디당이야
월급삭감해라
국정조사에 맞지 않는지 맞는지을
본인이 와 판단하는디
회사였으면 짤렸다",kr,1
5581,"아니 사람마다 생각이 다를 수 있으니 다양한 의견은 댓으로 낼순 있는데.왜 죄없는 사람한테 그러는지 다른것은 다양한 의견을 낼수 있는데..다른 사람을 마음대로 평가하고,말하는것은 좀 제발 하지말죠.대한민국에 명의를 지켜주세요.자기 생각만으로 사람을 맘대로 평가하고,말하고 하는건 아닌것같고 무례한거같아요 제대로된 이유나 자기생각으로만 이렇게 말한다면 나라가",kr,1
5582,강선영 의원도 저자리에서 목소리 높인 것으로 알고 있는데요? 강선영 의원님은 목소리 높여도 되고 용혜원 의원은 목소리 좀 높이면 안됩니까??? 여기 상황에서 용혜인 의원님 욕하는 사람들은 뭐죠 아무리 기분나쁜 말을 했다고 한들 모욕적인 표현이 정당화가 되지 않는다는건 중학생들도 아는 사실 아닌가요? 국회의원이 모욕적인 표현을 하고도 본인 잘못을 인정하지,kr,1
5584,똑똑하구만 이런 국회의원이 필요하죠,kr,1
5586,정신이 나간것 맞구만~~,kr,1
5588,국짐이 정신나갔지 정상인 인간이 있어뵈나???,kr,1
5590,"저 나쁜넘~
자기일이나 똑바로하지",kr,1
5591,싸가지없다요 저러면안되지,kr,1
5598,국짐에는 사람이 없어요. 동물들만 한가득이네.,kr,1
5599,사이다,kr,1
5600,민생법안은 국회에 묶어 두고 그렇게 하고 있는게 참 밥그릇 쌈이나하고 자격미달이다,kr,1
5603,"용혜인 은 지역구 나와도
국짐당 찌끄레기들 한테는 압승이다",kr,1
5605,"정신이 나갔다고 한 것도 잘 못한건데
용해인 의원님도 계속 소리질러서
살짝 무례한 것 같아요..",kr,1
5614,의견은 서로 달라도.. 밥그릇은 서로 지켜라.. 이걸 보는 국민은 어떻겠니?,kr,1
5615,꼰대집단 어른이 사과할줄도 모르네 젊다고 어리다고 참아야 하나 댓글들도 참...,kr,1
5617,용혜인의원 힘내시라~ 사랑하고 축복합니다~ 승리하세요~ 빠이팅!,kr,1
5620,"짜증나는것은 이 여자도 대한민국의 국민으로 누릴 권리는 다 누리고 있지만, 국회의원으로써 누리는 권리는 가족들이 다 누리고 있네요.. 비례대표의 가장 큰 문제점은 이런 문제가 많은 사람들이 너무 많다는겁니다... 용해인 말하는것 자체가 너무 짜증납니다. 개념도 없고, 생각도 없고, 까놓고 지 승질 풀려고 국회 나오는것 같네요..",kr,1
5623,무식하고 무례하네 딱민주당 스타일이네,kr,1
5624,국회의원 해산이 답이다.,kr,1
5625,김일성이 따라하는게 아니라 똑같이 닮았는데???ㅋㅋ,kr,1
5631,뺏지만 달면 위 아래. 아에 없고. 완전히 망나니 짓들만 하는것들 전부 뺏지 반납해라. 니들이 무슨 국회의원. 진짜로 꼴불견. 에라이,kr,1
5632,비례의원제 폐지해라 기본 소양도 안되 있는 것들이 너무 많다,kr,1
5633,"장군출신이라던데
생긴데로논다
우째거리
댓다는것들이나
국똥이나
한길이냐",kr,1
5637,정신나간거맞는데 공항 갑질사건이랑 페미적인 부분들 국회의원이라면 적어도 부끄러운줄 알아야하는데 목소리높이고 소리지르면 다되는줄아나본데 배워먹은게 저꼬라지니 참 미래에 저런것들 보면서 살아야하는지 에휴,kr,1
5638,정신 나갔다는 말이 선을 넘었습니다.🪷🙇🏻‍♀️🙏🏻,kr,1
5639,"임종득 저놈 생겨처먹은 쌍판떼기 봐라.
저런것들 뽑은 것들도 문제야",kr,1
5643,비례없에야 합니다 자격도 안되는게 소리만지르고 정신나간인간이 맞네,kr,1
5644,용혜원 의원님 일당백 국힘당 108명과도 바꾸지 않습니다 응원할게요 용혜원 의원님 화이팅입니다 ❤️💕,kr,1
5646,우리 똑순이 잘한다 그래그래야지 정의에는 똑바로 나서야지 앞으로 옳은일에 우리똑순이 나라위해 많이싸워 주셔요,kr,1
5648,"어린듯 아무리 의원이라도 말을 츱츱
혹시 민주당에서 ㅎㅋ",kr,1
5650,즈ㅇ말 저건들 쌈닭들이다,kr,1
5653,"임종해라,임종득이🥺🥺",kr,1
5654,"기본소득당 월북혀라.
수준이 딱 거기야",kr,1
5655,무플이 답임 추천 좀 안뜨게해라ㅡㅡ제발... 틱톡지워버리고 싶다 진심,kr,1
5658,사과할 인간이었으면 내란수괴를 편들겠나,kr,1
5660,용해인화이팅!,kr,1
5662,"임종득 은 미친 빨갱이여...
어디 국회의원이나 정신나갔다고. 지가나갔나보지...",kr,1
5663,눈알이 나올라 칸다 미친,kr,1
5664,나이 어리다고 쉽게 대하네,kr,1
5665,정신이 나갔다고 하면 가만히 있을수 있는사람 손!,kr,1
5669,왜이리 다 국힘지지하는 사람들은 왜다 노인이나 할줌마들이냐,kr,1
5671,뮤슨일인진는 몰겠는데 용혜인이잘못한듯ㅇㅇ..,kr,1
5674,요즘 국회의원들 싸움닭만 뽑는게 아쉽네 똑똑해 보이는것 보다는 왠지 짠하다 그저 그당에서 튀어보려고 발언의 언행도 어찌그리들 무식할까 젊은애가 그리고 퇴출한자는 또 그패거리가 아닐까 난 여당도 야당도 아니지만 정말 나라를 망하게하는 국회의원들 모두다 사표들 내거라 꼬라지들하곤 저것들이 법을 기찬다,kr,1
5676,여기 댓글 다왜이래…,kr,1
5677,아이고 이여자야,kr,1
5680,비려는 안된다 돈 맛을 알았으니 비려를 두번이나 하지,kr,1
5681,종득이 정신나갔구나 어리고 여자라고 무시하지마라,kr,1
5682,화이팅 ♡♡♡♡ 젊은피로 밀어부쳐요,kr,1
5683,퇴출하면 그냥 나가는건가요? 아님 정신나갔다한사람 자격박탈하는건가요?,kr,1
5684,퇴출이 답이다,kr,1
5685,"미친
완전 정신이 제정신아니네요
기고만장한데
언제까지 그렇게 살수있을지 잘 지켜보마",kr,1
5686,역시 국힘이다 ㅋㅋ,kr,1
5692,와 사이다,kr,1
5693,여자가 쌈닭같다 배운사람들이 뭐하는거야,kr,1
5694,진짜 나이쳐 드신 내란당 위원님들 정신을 못차리시니 그냥 자연으로 돌아가세요,kr,1
5697,영감탱이 입이 걸어....고집도 쎄고...,kr,1
5700,여자들 욕 다 먹이네,kr,1
5701,정신 나갔나라고 말하는데 저렇게 대처하는 것만 해도 대단한거 아닌가..? 저 상황에서 소리만 지른게 대단한거 같은데,kr,1
5703,몰라서 그런데 용혜인 의원님이 뭐 잘못하셨나요?,kr,1
5704,"용씨는 싸가지없는 정신나간
의원 국민이 심판합시다",kr,1
5705,국힘사람들은 왜들 저러나.,kr,1
5708,"댓글에 용혜인님 욕하는 댓글 많은데, 먼저 정신이 나갔다라는 발언을 안하셨다면 소리를 지르지 않았겠죠. 저는 오히려 이게 맞는 대처라고 생각해요!",kr,1
5709,"말을 잘못하면 안됩니다
사과하세요😂
퇴출 나이 먹은 사람이 챙피하다 ㅋ",kr,1
5711,"임종득 도데체 어떻게 국회의원이 되었어요
촏당수준도 안된다",kr,1
5714,정신나갔다는 말은 선을 넘었네..퇴출이 맞다..,kr,1
5721,걍 사회문제 토론 할시간도 바쁜데 정치인들이란 인간들이 ㅉㅉ 댓글들도 문제야 계집거리기 전에 이 사회를 어떻게해야 더 좋게 바뀔지 생각하고 표현해라,kr,1
5722,"국민적당 저것덜은 인간이 아닌기라. 누가 그랬다카데,부끄러움을 모리모 인간이 아이라고..😡",kr,1
5723,그냥퍽 ㅎ,kr,1
5725,"용해인 정식으로 국회의원이 된것도 아니잔아어린여자가 승깔은 꼴보기 싫고
방송이나 어디나 않나왓읍좋겠다
난보수도진보도 아니다 그래서 난 이런사람들 때문에 국힘도 싫치만 국힘에 투표. 한다
용해인씨 인격부터 배우세요",kr,1
5727,정신은 욤득이가 나갔지,kr,1
5728,임종득 관상이 더럽게 살아왔네,kr,1
5731,지가 선넘는거는 정신못차리는 지지자들이 시원하다 해주니 막말이라고 생각못하나봄 ㅋㅋ 국회에서 소리지르고 고함치고 선넘는거 용혜인이 1등 아닌가 ㅋㅋㅋ,kr,1
5732,"정치인이 어떤 소신이있는지 확인하고 지지하는게 아니라 불특정 사유로 정치인을 좋아하고 그 소신을 무지성으로 지지하니 ㅋㅋ 초등학생도 안그러겠다.
그냥 목청크고 쌈닭잘하는게 정치랑 상관잇을것 같냐? 기본소득당? ㅋㅋㅋㅋㅋㅋㅋ 진짜 지지자들 한심하네",kr,1
5733,오히려 임종득 의원이 정신나간듯 ;;,kr,1
5736,"제발 국회의원 반으로 줄이세요.
세금이 너무 너무 아까워.",kr,1
5738,"나이도 어린게 저렇게 나이 많은 사람들 앞에서 눈 똑바로 치켜뜨고 뼈락뼈락 드소리 지르고?
못돼먹었다,
고운말로 해도 충분히 국미들의 대표로서 의사표헌가능할텐데,
본인도 정신나갈만한 소릴 들을만한소릴 앞서 돌이켜 했는지 생각해보지는 않구서!
국회의원 격을",kr,1
5739,"ㅋ 민주당이 맨날하는걸 ㅋ
위에서 볼때 새까만 어린애가 나도
국의원이야 위아래 그딴거 없어 ㅋㅋ",kr,1
5740,용의원 멋지고 잘한다!의원새x들 제대로 된것들이 없네!😡,kr,1
5741,"완장 차니 보이는게 없군아
기본소득당이뭐지",kr,1
5742,"종득아, 이 무식한 촌놈아. 그냥 찌그러져 있다가 채해병 특검이나 잘 받아라.",kr,1
5743,"용혜인이가 잘한다
임종득 이놈은 용서가 안되는 놈이고
채해병 사건 과 박정훈 대령 외압사건을
관련되어 있다
나중에 감옥 갈 놈이 아닌가",kr,1
5747,"비주얼 종득이
맨 국짐에는
저런인간들만
바글바글",kr,1
5751,시그럽다 가스나야,kr,1
5753,살이찌는 이유는?? 복식 언성만하고 월급 국민세금으러 타가니… 국회도 각자 맞은 분량이있음,kr,1
5754,누군가 검색해봤더니 90년생이네 우와,kr,1
5756,용해인 응원 합니다 내란당넘들 수준이라고는,kr,1
5758,"세비를왜주나. 쌈질하라고 ..
쌈닭은. 맛이. 없어서. 잡아. 먹지도. 못한다는데..😇😇😇😇",kr,1
5760,"임종득~어트케 그런말은
국힘ㆍ왜저러는거지!
국힘에 누구는 야! 라고하더만
국회가 아주막가네ㅡㅡ
말로는 용해인 못하보겟더만ㅋ",kr,1
5762,의원들 맨날 저렇게 애들 싸움이나하고 국민세금으로 먹고살고 참 잘한다 국회 전부다 해산해라 나라가 개판이다 의원들 잘못뽑아서 ㅡㅡ,kr,1
5763,정신나간거 같아서 맞는말 하신거 같은데 왜저럼 ㅋㅋ,kr,1
5764,지들은 모욕적이고 드럽고 내란수계편 들면서 ㅡㅡ정신이나갔다고 하고 소리를 지른다고 진짜 국짐 짜증난다,kr,1
5765,"묭의 원님 응원합니다
화이팅입니다",kr,1
5768,"꼼수가 판치는데 용해인도 꼼수로
2번 비례대표 어이가 없네 😂😂😂",kr,1
5771,"내란옹호당 저것들은 동료 의원한테
야!! 라고 하질 않나
정신이 나갔다고 하질않나
어쩜 하나같이 저런것들만 모와 놨는지
진짜 기네스감이다!!",kr,1
