url,text,Bracket,language,proximal,medial,distal
https://bsky.app/profile/waynewide.bsky.social/post/3lm4uqyw6qk2q,"야당 지도부들과의 협의와 논의가 있었다고 하니까요. 

200석만 못 채울 뿐 배신자 뜨면 바로 추진

배신자 안 떠도 우린 이미 할 만큼 했고 너네 정당 뿌셔뿌셔 들어갈거임 ㅇㅇ 같은 태도로 나올 거라고 보기 때문에

아니 지금 이 꽃놀이패에서 우원식이 뭐라고 국힘한테 숙이고 들어갈 이유가 있나요. 특히 민주당 단독이 아니라 야권 지도부들과 논의된 내용이라면 더더욱 그렇습니다.",0,kr,8,1,0
https://bsky.app/profile/mormnida.bsky.social/post/3lm4ichnwin2x,어제 마지막 집회에서 엔딩 타이틀 획득😘,0,kr,1,0,0
https://bsky.app/profile/lovebianca.bsky.social/post/3lm4vvedyb223,"📌인형 투쟁용품 나눔

안녕하세요, 인형권익위원회입니다.
우리가 민주주의를 지켰습니다!
저항하며 투쟁하는 멋진 인형 동지를 위한 머리띠, 뱃지, 인형권 보장증서는 인형권익위원회 깃발을 찾으시면 받으실 수 있어요!

+ 우편발송 가능합니다. 타래 읽어주세요!",0,kr,0,0,1
https://bsky.app/profile/maro.bsky.social/post/3lm4vht5mkk2x,뭔가 이젠 루틴이라 거르면 이상함,1,kr,3,0,0
https://bsky.app/profile/kippie408.bsky.social/post/3lm3f6br6ds2y,"확실히 공감합니다. 제가 딱 그랬거든요...

대구에서 태어나서 계속 살면서 어릴적에 본 정치 이야기는 거의 (당시 이름)한나라당이 대한민국 유일의 정통성 있는 정당이고 조선일보가 우리나라 최고 신문인 뭐 그런 식이었는데 

고2까지 그냥 이런 마인드가 공기처럼 존재하는 속에서 살다가 터닝포인트가 찾아왔으니 바로 고3 이과반에 한국근현대사 과목이 편성됐던 것 (아마도 교양과목 개념이 아니었을까... 문과는 생물1이 들어갔었다고 함)

집에서 듣던 얘기랑 당연히 완전 딴판인데, 교과서로 나와서 학교에서 가르치는 내용이니 (계속→)",0,kr,11,3,0
https://bsky.app/profile/waynewide.bsky.social/post/3lm4pj2vav32x,"이게 양면놀이를 하는 게 있는데요... 

1) 한 국무총리가 대선 시작 자체를 뒤로 슬금슬금 미루는 경우
2) 한 국무총리가 헌법재판소 재판관을 멋대로 임명하려고 드는 경우
3) 검찰이 분위기 좀 가라앉는 걸 기다려 다시 개판치는 경우 

이세 개 케이스를 모두 카운터치는 개헌제안입니다.

쉽게 말해 대선을 뒤로 미룰수록 개헌 동시 투표가 더더욱 쉬워지고
국무총리가 재판관을 멋대로 임명하는 경우 개헌을 통해서 그걸 때려부술 수 있습니다.

무엇보다 검찰이 쇼를 하려고 덤비는 게 불가능해집니다.

긴급하게 발표할 만 해요",0,kr,6,1,0
https://bsky.app/profile/doraipolitics.bsky.social/post/3lm3hkqeudc2b,"저는 살면서 경제 뉴스에서 경 단위가 나오는 건 진짜 처음 들어보거든요;;
n.news.naver.com/article/449/...",0,kr,0,0,1
https://bsky.app/profile/maro.bsky.social/post/3lm463pvrh22u,(싫어하는 문장이지만) 탈출은 지능순이라 남은게…,1,kr,2,0,0
https://bsky.app/profile/dama.bsky.social/post/3lm2zeeldfk2n,읍내에서 퍼왔는데(출처:미디어몽구) 아마도 2002 한일월드컵 때처럼 이 122일 동안의 연대경험 또한 죽을 때까지 잊지 못할테지. 살이 에이는 겨울부터 꽃피기 시작하는 봄까지 광장에서 만난 수많은 동료시민들에게 무한한 존경과 감사를 드립니다.,0,kr,3,0,0
https://bsky.app/profile/horinn.bsky.social/post/3lm2e7xlmp22h,"주변에 약때문에 고생하는 친구들이 많아서..널리 알려주시고 청원동참해주시면 감사하겠습니다(_ _)

ADHD 치료제 콘서타·메디키넷 품절 사태에 대한 정부의 적극적인 대책 마련 요청에 관한 청원",0,kr,1,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3llzvoflnw22m,심플하게 말해서 더 이상 돈이 안되기 때문,0,kr,2,0,0
https://bsky.app/profile/transborder.bsky.social/post/3lm26o3447c27,"'100일 지나도 여전한 슬픔'…제주항공 유족 참사현장서 추모제
송고2025-04-05 11:44

유가족협의회, 철저한 진상규명·엄중한 책임자 처벌 촉구
www.yna.co.kr/view/AKR2025...",0,kr,0,0,1
https://bsky.app/profile/lovebianca.bsky.social/post/3llzwaebfls2b,"아무튼 이 말만은 꼭 하고싶습니다.
기수분들도, 응원봉 분들도, 아무것도 들지 않았지만 함께 참여하신 분들도, 참여하지 못해 미안하다며 계속 마음 보내신 분들도.
모두 함께 이뤄낸 일입니다. 아무도 미안해하지 마세요. 그리고 당당히 나도 함께했다 말하세요.
당신들 모두 샤라웃합니다!!

-이 글은 박근혜 탄핵시위부터 지금 윤석열 파면까지 시위에 아무것도 들고 오지 않았지만 매번 참석했으나 자신은 그저 미안하다고 말했던 나의 친구를 샤라웃하며 작성되었습니다.-",0,kr,3,2,1
https://bsky.app/profile/raisin0987.bsky.social/post/3lluozra7nk2d,"⚠️여러분 많은 관심 부탁드립니다⚠️

울산 범서읍에서 장모 치와와를 찾습니다‼️
이름: 레오
4살, 수컷, 중성화x, 칩x
아이를 발견하신 분이나 보호중인 분이 계신다면 아래 번호로 연락 부탁드립니다 지인이 애타게 찾고 있습니다🙇‍♀️

실종당시 목줄도 옷도 입지 않았으며 겁이 많고 본인 이름에 반응을 잘 하지 않습니다. 보호자 가족이나 같이 키우는 포메 이름인 '호미'를 부를때에만 반응을 하기 때문에 울산에 거주중인 분들의 큰 도움과 관심이 필요합니다💦",0,kr,11,0,0
https://bsky.app/profile/maro.bsky.social/post/3llzskjgkq225,그 아니 묘르신…?,1,kr,0,1,0
https://bsky.app/profile/mediapark.bsky.social/post/3llzfyu23n22t,"읍내에 마실 갔다가 주워왔습니다.
미국인들의 괴로움이 느껴집니다.",0,kr,1,0,0
https://bsky.app/profile/transborder.bsky.social/post/3llynrwn7ls2p,"'잔나비' 출신 윤결, 尹 파면에 불만…""좋아하기 전에 공부 좀 해라""

한편 윤결은 지난 2021년 서울 강남 압구정의 한 주점에서 열린 지인 결혼식 뒤풀이 자리에서 여성을 폭행한 혐의로 경찰에 입건된 전력이 있다.
2025. 4. 4. 16:09 v.daum.net/v/2025040416...",0,kr,2,0,0
https://bsky.app/profile/maro.bsky.social/post/3llyiknapjk25,곧 그분들이 빵에 갈건데 뭔소린들 빵긋못하겠습니까 ㅋㅋㅋ,1,kr,1,1,0
https://bsky.app/profile/maro.bsky.social/post/3lly7xegmxk2l,파김치에 우동에 파잔뜩. 오늘은 파면이다!!!!,1,kr,1,0,0
https://bsky.app/profile/maro.bsky.social/post/3lly3lipp6c2n,따듯한 샤이어에서 쉬고있는 호빗들+.+,1,kr,1,0,0
https://bsky.app/profile/maro.bsky.social/post/3lly3frkwas2n,봄이 왔지만 겨울이 너무 길었고 여름이 너무 빨리올거라 봄을 즐길 시간이 너무 없을 거 같지만 오늘 하루쯤은 괜찮을거 같아요.,1,kr,4,0,0
https://bsky.app/profile/maro.bsky.social/post/3lly2xqvyes2n,읍내에서 (내향인) 님이 집에서 쉬신다는 트윗을 봤더니 갑자기 반지의제왕 엔딩이 생각났다 ㅋㅋㅋㅋ,1,kr,2,0,0
https://bsky.app/profile/lytheadazzle.bsky.social/post/3llxlo3oao22h,"x.com/mangdung12/s...

이런걸 봤는데 튀르키예 언급은 7천알티면서 미얀마 언급은 미약하더라구요... 동남아시아에 대한 무관심 탓 같은데 나라별로 주목도가 갈리는게 참 씁쓸함 

그러니 블스사람들은 미얀마를 응원해줍시다 민주주의 화이팅
🇲🇲🇲🇲🇲🇲🇲🇲🇲🇲🇲🇲",0,kr,2,1,0
https://bsky.app/profile/maro.bsky.social/post/3llxji2dgrs2q,선생님. 그놈 체포되서 사형판결 날때까진 그리셔야....크흠,1,kr,0,2,0
https://bsky.app/profile/chikimaki.bsky.social/post/3llxgjcsgp226,야호!!! 더이상 윤석열 잘그린단 소리 안들어도 돼!!!!,0,kr,1,1,0
https://bsky.app/profile/siaranics.siaran.kr/post/3ljyerycqhc2r,"아무리 죽고싶어도 윤석열보다 먼저 죽지 말기
아무리 포기하고싶어도 윤석열보다 먼저 포기하지 말기",0,kr,0,0,2
https://bsky.app/profile/maro.bsky.social/post/3llxiagw5rk2t,봄은 봄이다.,1,kr,1,0,0
https://bsky.app/profile/maro.bsky.social/post/3llxhxu7hzc2z,다음 대통령 뽑히는거 볼때까진 안심이 잘 안되지만 오늘은 좀 마음 놔야겠드가,1,kr,1,0,0
https://bsky.app/profile/raccoondaxter.bsky.social/post/3llxhnnmxys25,"""저기가 서울구치소예요.""

""압니다. 한번 가봤어요.""",0,kr,0,0,1
https://bsky.app/profile/batmask.bsky.social/post/3llxeiftk722s,"파면도 파면인데, 헌재로부터 저렇게 한글자 한글자 주옥같이 옳은 얘기를 들은게 뭔가 치유되는 느낌이다. 그동안 너무 억까를 많이 당해와서, 다 망가진걸로 보이는 사법부가 그래도 살아 있다는게.",0,kr,4,2,1
https://bsky.app/profile/xiaoqi101.bsky.social/post/3llxht37f7k22,"읍내펌) 

한국인임이 자랑스러운 순간이었다.

'한국은 왜이리 대통령이 자꾸 파면되요?'  '대통령 끝나면 왜 다들 감옥에 가요?'

이제 이런 질문을 외국인에게 받으면

 '민주주의가 살아있어서요' 

하고 심플하게 대답해야지.

x.com/eijiaska/sta...",0,kr,6,0,0
https://bsky.app/profile/jejuorange.bsky.social/post/3llxgio3itc2s,"그러니까 다음 대통령은 100조 빚더미, 대통령직 인수위원회도 없이 시작한다 이거죠?",0,kr,2,1,0
https://bsky.app/profile/maro.bsky.social/post/3llxh5uvids2d,역시 커피엔 케이크지,1,kr,1,0,0
https://bsky.app/profile/dsscrolls.bsky.social/post/3llxg53zgk22l,"근데 그게 있어요. 탄핵 인용은 정말 시작의 끝 아니면 끝의 시작이라. 누구는 사형 집행, 누구는 국힘 해체, 누구는 개헌까지 가야 진실로 끝났다고 말할 겁니다. 그때까지 우리들끼리도 얼마나 싸울지 솔직히 가늠은 안 됩니다만. 지금까지 고생많으셨습니다.",0,kr,1,2,0
https://bsky.app/profile/news-bot.bsky.social/post/3llxfity7ym2v,"[尹파면] 최상목, 오후 긴급회의 소집…F4 이어 경제관계장관회의",0,kr,1,0,0
https://bsky.app/profile/nuhae.bsky.social/post/3llxf6b6xsc24,"이 싸움은 한국의 동료 시민분들의 긴 투쟁이 아니었으면 승리할 수 없었습니다. 정말 노고 많으셨습니다. 

감사와 존경을 몇번이고 표해도 모자랍니다.",0,kr,3,0,0
https://bsky.app/profile/bleubleubleu.bsky.social/post/3llxehtradk25,"유신독재 시절에나 숨쉬던 퇴물들과 왕당파들, 예수님 말씀이 아닌 주)예수와 목사의 말을 신봉하는 권력과 돈에 눈먼 광신자들의 자리와  사회적 약자와 소수자들을 포용하기를 거부하며 혐오하기 바쁜 사람들의 자리는 이 나라에 없습니다.

이것으로 내란수괴의 만장일치 파면이 확정되었고 대한민국의 모든 국민은 법 앞에 평등하지 않다고 우기는 어떤 분들이 원하는 세상은 오지 않을 것입니다. 안심하세요.",0,kr,5,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3lmawsztfdc2w,난 현재의 개헌논의가 맘에 안드는게 개헌 하려면 어찌되었든 국힘 10석이 필요하고 그러면 걔들한테 발언권이든 이권이든 챙겨줘야 한다는거. 그냥 다음 총선때까지 없는 놈들 취급해야함.,0,kr,4,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7quwm53c23,"예시)

피청구인은 소추사유에 내란죄 관련 부분이 없었다면 의결정족수를 충족하지 못하였을 것이라고도 주장하지만, 이는 가정적 주장에 불과하며 객관적으로 뒷받침할 근거도 없습니다.",2,kr,3,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7qsoes6s23,"이딴 병크를 거의 유일하게 지적한 권위있는 기관이 이번 헌재 탄핵심판정이었는데,

윤석열 측이 끈질기게 우긴 게 ""이러이러 하므로 탄핵 절차가 위법이다. 위법이므로 탄핵이 성립되지 않고, 일사부재의 원칙이 있으므로 다시 탄핵 의결도 할 수 없다""라는 거였단 말임. 

그런데 헌재가 ""대가리 깨진 새끼야 절차에 흠결이 있다 치면, 니가 국가를 상대로 야바위짓을 한 게 없던 일이 되냐?"" 라고 자른거고. 

진즉에 이렇게 돌아갔어야 하는 거 아니냐.",2,kr,14,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7pax7ycc22,"네네. 하지만 쟤네들 못들은 척 하고 계속 '개헌을 거부하는 사람은 캥기는 게 있는 사람' 포지션을 잡을테니 좀 더 세게 이야기 해주면 좋겠다는 거지요.. 

할 수만 있다면 '개헌을 거부하진 않지만 반헌법 세력과 개헌 논의하지는 않겠다' 정도로, 국힘을 반헌법 세력으로 규정하면 좋겠어요. 

국힘은 반발하겠지만 현재까지 여론은 윤석열=국힘=탄핵대상 에 가까우니까요",2,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7noqube22d,"맘 같아서는 이재명이 ""개헌? 필요성과 긴급성은 공감하나 반 헌법 세력들과 논의하지는 않을 것"" 정도로 세게 한번 쳐야 할 것 같음. 
아니면 저새끼들 계속 개헌 개헌 거리면서 ""쫄?"" 이럴 것 같음",2,kr,3,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7m76vwqk2d,"이거 봐. 이새끼들 지금 내란 동조로 청산당해야 할 새끼들인데 개헌이라는 새 키워드 나오자마자 협상테이블에 나란히 앉을 생각 하잖음.

개헌, 당연히 필요하지만 일단 이새끼들 모가지를 전부 쳐서 광화문 광장에 걸고 그 다음에 해야 함. 

산왕공고 대빵이 강백호 막을 때 대사도 그거 아니었음? '뛰어오르지 못하게 하고 공을 잡는 건 그 다음'.",2,kr,6,3,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm7kbizwp225,"시즌 7889회 차 동일한 지적인데, 법에 '관저 비워야 할 시점 의무조항'이 없는 이유는 현직 대통령에 대한 의전이나 예우 관련 법령이 있기 때문임. 

거기에 '현직 대통령은 월급을 얼마 받고, 관저를 제공받고, 경호를 제공받고...' 이런게 있을 거고 현직 대통령이 아니게 되면 이게 바로 끝나는 거지. 탄핵된 대통령이 관저를 비워야 하는 시간이 분초단위까지 있어야 함?

언론 놈들이 매번 이딴 식으로 해석하니까 쟤들이 '국회 추천 헌법재판관을 임명할 수도, 안 할 수도 있다'는 식으로 이어령비어령 하는 거 아냐.",2,kr,13,0,3
https://bsky.app/profile/aircon77.bsky.social/post/3lm77f3hjns2w,"70년 된... 부분에서 추측하자면 저거 릴 테이프일거고, 그거를 LTO로 이관했다, 고 하면 말은 됨

근데... 하나는 말이 안되는데

14K개면 재생장치의 문제도 있어서, 보통 데이터 이관하는데 아무리 못해도 1년은 넘게 걸리는 대형 프로젝트임... 별거 아닌 것 같아도 테이프 상태 점검, 데이터 정합성 검증 때문에, 기술력보다는 단순 노가다로 MM 잡아먹음

근데 지금 DOGE 생긴지 몇달 되었지?
이건 날림 수준을 넘어서 데이터 폐기했거나, 아니면 이전에 진행 중이던 플젝을 DOGE가 결과만 날름 훔쳐먹었거나임",0,kr,11,1,1
https://bsky.app/profile/grindieta.bsky.social/post/3lm7gdl42e223,용산 들어가기 전에 6개월 아크로비스타에 있을 때 경호 때문에 엘리베이터 하나 독점하고 건물 내에 있는 시설도 경호원들 사용하게 해줬었다는데 그때야 거기 사람들이 자기네🙄가 뽑았으니 양해해줬겠지만 지금은 안 들어왔으면 할걸. 그냥 바로 가야할 곳으로 보내자니까. 🤷🏻‍♀️,0,kr,2,2,0
https://bsky.app/profile/rebelofreversal.bsky.social/post/3lm72d7wtlc27,"신동호, EBS 부서장 인사 강행 움직임…노조 “불법적 시도” www.hani.co.kr/arti/society...

역시나 이진숙 일당은 이 판국에도 이러고 있다. 이진숙은 아마 MBC재허가 심사 불허도 강행할 거다. 탄핵을 다시하는 것도 고려해야 한다. 정권교체되면 취임 당일에 해임해야 하고",0,kr,4,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm726y7dfc2y,"아크로비스타 주민 여러분. 대충 뭐, 인생의 좋은 경험이라고 생각하셔야지 방법이 없습니다.",2,kr,2,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm6qlt54ls23,"호헌을 욕으로 쓰려면 니들이 위헌을 하지 말았어야지??
뭐 이런 머저리 같은 게? 일단 있는 헌법부터 잘 지켜.",2,kr,2,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm6qj7jcmk23,??? 아무래도 너희들이 위헌 세력이니까 상대적으로 호헌 세력이긴 하겠지?,2,kr,3,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3lm6pr5w3dc2f,그리고 중앙일보 썅놈들아 이런게 있으면 그날 보도했어야지 윤 끌려내려간 다음에야 보도해?,0,kr,1,2,0
https://bsky.app/profile/jejuorange.bsky.social/post/3lm6oh3mjxc24,"“즉시 파면인데 尹은 왜 관저에 남았나”.. 3일째 ‘무력화 체류’ 논란
n.news.naver.com/article/661/...

실시간으로 위헌적 정치 행위가 계속되는 중.",0,kr,0,0,1
https://bsky.app/profile/pyeonjeon.bsky.social/post/3lm6pezayys2f,모든 회사는 윤석열 뽑은 놈들을 인사 업무에서 배제해야 한다 그놈들은 안목이라는게 없는 놈들임,0,kr,1,1,0
https://bsky.app/profile/sung-il-kim.com/post/3lm5mjsffds2g,여기서 관용을 베풀면 절대 안 된다는 게 지난 40년의 교훈이다. 무슨 짓을 해도 계속 봐 주니까 계엄에 이른 거야.,2,kr,2,0,0
https://bsky.app/profile/vetinari.bsky.social/post/3lm4vgjvfic25,이 개만도 못한 새끼가 진짜 단두대를 볼라고,0,kr,1,0,0
https://bsky.app/profile/transborder.bsky.social/post/3lm4ppwfyus2k,"윤석열 아직 용산 관저에…“문재인 전 대통령은 하루 전 내쫓더니”
국민의힘 의원들 만나 ‘관저 정치’ 계속 
박근혜보다 늦게 나올 수도…“당장 방 빼”

수정 2025-04-06 14:24 www.hani.co.kr/arti/politic...",0,kr,0,0,2
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm4np5oeis22,"블친님들 말대로 '개헌은 필요, 하지만 시기는 너무 이름' 이라고 생각하는데, 그거랑 별개로 긁힘놈들 부화뇌동 할 거 생각하면 군침이 싹 도는 것입니다..

탄핵 때문에 쪼그라져 있는 긁힘놈들 중에 개헌정국에서 언론빨 조금이라도 받고 그걸로 당권 가져가고 싶어하는 놈들 천지일텐데 그러려면 '민주당이랑 타협하는 배신자놈' 손가락질을 견뎌야 할 테고.. 자. 지금부터 서로 죽여라.",2,kr,5,4,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm4l557ak222,이재명 본인도 무슨 팔자에도 안맞는 협치 엄중 진중 신뢰 중도 어쩌고저쩌고 같은 거 할 생각 안 하시면 좋겠음. 그간 봐온 본인의 능력과 현재 한국의 정치지형 상황으로는 《개쪼잔한 정치보복 머신》하나만 하기에도 녹록치 않아보임. 하나만 잘하자. 하나만.,2,kr,1,1,1
https://bsky.app/profile/yukay.bsky.social/post/3lm4fl36l422i,"제로 ㅋ
검찰 평소에 하던 짓이면 이거 뇌물죄로 엮을 수 있지 않나?",0,kr,2,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm4hefp23222,"협치, 국가 발전, 외교 국방 뭐뭐뭐 다 중요하고 급한데, 우리가 이재명한테 바라는 건 《개쪼잔한 정치보복 머신》딱 이것 뿐임. 너무 앞서가지 맙시다. 구축 건물을 무너뜨려야 아파트를 짓든 공장을 짓든 하지. 뭐 아직 철거도 안했는데 인테리어 하는 소릴 하고 있어.",2,kr,2,0,0
https://bsky.app/profile/hazelnutlatte.bsky.social/post/3lm3axmwn522i,이어서 우원식 편을 써볼까?,0,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lm34wd7rm22e,읍내에서 어떤 분이 <윤석열 파면> png 올려주심,2,kr,1,0,0
https://bsky.app/profile/posetino.bsky.social/post/3lm2c22v5v22r,"쿠데타를 진압한건 깨어있는 엘리트 군인, 정예로운 함대가 아닌 헌법과 공동체에 대한 믿음으로 추위와 공포를 견딘 자유로운 시민들의 조직된 민의 뿐.

김대중 선생님이 결국 옳으셨던거.",0,kr,1,0,0
https://bsky.app/profile/pyeonjeon.bsky.social/post/3lm2ohfizek2t,윤석열이 민정당에 가한 큰 가장 큰 피해는 임기 못채우고 조직 날려먹고 선거지고 그런게 아님.  불의에 항거해 광장에 나온 그리고 승리한 민주시민들을 만들어낸 것이다. 이 사람들은 앞으로도 죽을때까지 연대의 경험을 잊지 못할것이고 민정당의 대적자로 남을 것,0,kr,4,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llzohptpr22v,석열이는 0시가 지났는데 아직 관저에 있네요. 손없는 날 뭐 이딴거 아직도 챙기고 자빠졌나.,2,kr,2,0,1
https://bsky.app/profile/retriever0-0.bsky.social/post/3llzocpppyc2v,"강하고 좋은 아침. 내 이름을 묻는다면 왈도. 
광화문에 삼천만명 모여서 탄핵 취소시켜야 하는데 비가 오네요. (코팜)",2,kr,1,0,0
https://bsky.app/profile/saemaeulcap.bsky.social/post/3lly3tclmcs2m,진짜 사람이 모질게 굴면 그 화가 자기에게 미친다고 조국이랑 정경심 동시에 감옥에 넣는 그림 만들려고 있던 관례(부부는 동시에 수감시키지 않는다)도 무시해야 한다고 떠들어 댔으니 어디 김건희랑 같이 오붓하게 빵살이 한번 해 봐라.,0,kr,4,2,0
https://bsky.app/profile/pastyou.bsky.social/post/3llzmr3m4h22q,"윤석열에 대한 가장 정확한 평가라고 생각해 
.
.
""이승만의 아집, 박정희의 독선, 전두환의 폭력성, 이명박의 교활성, 박근혜의 무지. 이런 역대 대통령의 부정적인 측면만을 이어받은 것 같아요.""
www.ohmynews.com/NWS_Web/View...",0,kr,4,0,0
https://bsky.app/profile/hybrideconomics.bsky.social/post/3llxowxjp422l,아니 이제 모가지도 돌리네? 헌법 위반 초장부터 조져놓고 간이 배 밖으로 나온겨?,0,kr,2,0,0
https://bsky.app/profile/rifabooo.bsky.social/post/3llyag42ckk2y,"헌재 결정문 읽고 있는데 재밌다...... 피청구인 윤석열을 발골한다

윤: 민주당이 법안을 다 까버려서 국정운영에 지장을 줘가지고 계엄한 것이다
헌: 근데 니가 다 거부권을 써놔서 지장이랄 게 없었다",0,kr,3,0,0
https://bsky.app/profile/xiaoqi101.bsky.social/post/3lly43iv72222,"읍내펌)

中네티즌 “확실한 민주주의 과정”…日네티즌 “韓 민주주의 붕괴” - 매일경제

www.mk.co.kr/news/world/1...

중국이 일본보다 민주주의를 더 잘 이해하고 있다는 이 상황이 여러모로 아이러니해 웃음이 나온다

x.com/Hosunggoon/s...",0,kr,6,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lly3dvefss2s,"불의는 민주주의를 마주하라

(상략)
시대 요구는 내란 세력 청산이다. 독재의 길을 끝까지 감산 국민의힘은 스스로 해체하라. 아니면 금속노조가 투쟁으로 직접 마침표를 찍겠다.

(중략)
노동자•민중의 권력을 위임받고자 하는 자, 차별과 혐오, 불평등을 없앨 전망을 제시하라
역사의 다음 장을 써라. 시대의 과제를 안고 금속노조는 현장에서 새로운 투쟁을 시작한다

2025년 4월 4일 전국금속노동조합",2,kr,1,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3lly24lpvls2c,ㅋㅋㅋㅋㅋㅋㅋ 신정론을 미는 새끼가 '하나님 나한테 까불면 죽어' 이러냐. 뭐였지. 입으로 죄 지을 것 같으면 인두로 입을 지져버리는 게 차라리 낫다 뭐 그런 구절 있었는데. 잠언이었나.,2,kr,2,1,0
https://bsky.app/profile/pkgu.net/post/3llxyd3i4g22c,"news.hada.io/topic?id=20134

나도 유저가 관리할 수 있고 개방되어 있는 Robust 시스템을 좋아하나, fragile 해도 통채로 가는데 부담이 없다면 폐쇄된 일체형 시스템이 사용성에 있어서는 더 편한 부분이 있음.

즉 비쌀수록 Robust한 게 좋은데, 싸면 필요성이 떨어짐.

근데 맥북 프로는 비싸잖아... 왜 딴 놈들도 다들 따라하는 건데. 😓",0,kr,4,0,1
https://bsky.app/profile/enigmato.bsky.social/post/3llxyuyx7rc2a,"추 의원의 회한은 결코 의원 개인의 것이 아니라 주권자 국민에게도 공유된 것이며, 개혁 또한 위정자 개인의 의지에 그치지 않고 유권자의 일반의지로 거듭날 것이라 전하고 싶다. 그렇게 이뤄지길 바란다.",0,kr,4,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxzejuz6s2c,"손절도 기술이고 용긴데 말입니다. 석열이가 짤렸으니 그간 밀렸던 청구서 정산 타임이란거죠.. 

야당대표 타이틀 따면 [야당 탄압] 패시브로 일부 방어가 가능하겠지만 야당 대표는 한 자리고 정산 대상자는 많은데, 그 쥐꼬리만한 가능성에 걸겠다고? 진짜?",2,kr,4,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxuizbkcs2g,"사람들이 이재명에게 기대하는 원툴이 '우리편 치졸한 정치보복 머신'인데, 국힘 및 극우정당들이 '정말정말 이재명만은 안돼' 라고 생각한다면 처절한 반성과 대선 포기를 선언하면 됨. 그럼 이재명은 그 역사적 쓰임을 다하고 역사의 뒤안길로 사라질 수도 있다.",2,kr,6,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxufetdzs2g,그러네. 이재명 당선을 막고싶으면 국힘 및 보수정당들이 대선에 후보를 안 내면 됨. 그러면 이재명이 당내 경선에서 질 수도 있다.,2,kr,4,2,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxu7mzhdc2q,"이상하다... 계엄 실패 직후에도, 윤석열 탄핵 가결 직후에도 뭐 수석이고 참모고 장관이고 차관이고 줄사표 냈다는 기사를 계속 봤던 것 같은데. 아직 안 나갔었나?",2,kr,4,0,0
https://bsky.app/profile/hanibsky.bsky.social/post/3llxtrsmxjc2d,4일 헌법재판소의 윤석열 대통령 탄핵 심판 인용 직후 이재명 더불어민주당 대표와 민주당을 비방하는 국민의힘 현수막이 불법이라는 중앙선거관리위원회의 유권해석이 나왔습니다. 국민의힘은 문제가 된 현수막 철거에 나섰습니다.,0,kr,4,0,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxrem6r5c22,"계엄 당일 군인과 군용차량을 몸으로 막아섰던 모습들, 한남동 키세스, 남태령 트랙터, 함께하던 시민들, 남태령으로 배달되던 음식들, 광화문에서 행진하던 모습들, 집회 기수들 다 생생하다. 진짜 우리가 만들었구나. 나도 가끔은 그 중에 속했었구나. 뿌듯하고 좋네요 정말.",2,kr,0,1,0
https://bsky.app/profile/retriever0-0.bsky.social/post/3llxmwiqebk22,"윤석열 밑에서 꿀 빤 혹은 꿀 빨 생각에 줄 섰던 분들, 지금 빨리 탈출버튼 누르는 게 좋을 겁니다.. 님과 윤이 도박에 이겼으면 꿀 빨았겠으나- 어쩌겠습니까 도박에 개처럼 꼴았으니 빨리 손 털고 튀는 게 훗날을 위해 좋을 거요. 너말이야. 이진숙",2,kr,4,0,0
https://bsky.app/profile/raido3.bsky.social/post/3llxhydhcek2t,직장인 점심메뉴도 이정도로 통일은 못함,0,kr,1,0,0
https://bsky.app/profile/raoulian.bsky.social/post/3llxh5p4pb22f,개인적으로는 판결문을 듣고 있는 시간 자체가 상당히 힐링효과가 있었다. 민주적 정통성이 부여한 권위 있는 기관의 언어로 말해주는 상식적인 말들에 너무 큰 안심감과 위로를 받는다.,0,kr,1,0,0
